company_size,salary_usd,benefits_score,company_size_encoded
S,108668,9.0,2
S,128578,9.9,2
M,34167,6.7,1
S,82557,5.5,2
M,73184,7.1,1
L,185487,8.6,0
M,184041,6.9,1
L,63990,8.4,0
L,77439,10.0,0
S,54169,7.1,2
S,97993,6.6,2
L,79820,6.9,0
L,104484,5.8,0
M,103925,8.4,1
S,99884,7.6,2
L,153139,7.4,0
L,61944,6.7,0
M,65282,8.6,1
S,96292,6.3,2
L,157918,5.3,0
M,68722,7.0,1
S,34572,5.9,2
L,46646,5.4,0
M,235688,6.6,1
L,273202,5.6,0
S,191484,9.1,2
M,59597,7.0,1
S,152712,7.7,2
M,260073,9.8,1
M,21379,5.4,1
L,39561,8.7,0
L,126547,7.0,0
S,187489,10.0,2
M,131267,9.0,1
L,77519,6.2,0
L,108940,8.3,0
M,151325,8.5,1
L,164274,6.2,0
S,96078,6.6,2
S,234097,5.8,2
M,285597,7.6,1
L,273922,5.6,0
S,61758,7.4,2
L,216376,6.2,0
S,137572,8.3,2
S,206544,6.2,2
L,141517,6.1,0
L,87198,9.8,0
L,87108,7.6,0
S,214335,9.5,2
S,153507,8.6,2
S,73451,7.7,2
M,141812,8.8,1
M,185928,8.2,1
S,114515,7.9,2
S,175467,6.5,2
L,88766,9.0,0
M,111355,7.2,1
S,128271,7.7,2
M,123580,8.3,1
L,77084,7.6,0
S,46762,9.3,2
M,218952,7.9,1
S,61455,5.6,2
M,66187,6.7,1
S,130172,9.1,2
L,77763,5.8,0
M,100848,6.5,1
S,144916,5.7,2
S,241167,8.5,2
L,122631,7.5,0
M,52113,5.2,1
S,131239,6.6,2
S,39306,6.6,2
M,55092,7.5,1
L,155977,9.6,0
M,92563,9.7,1
M,56883,5.1,1
S,63119,9.1,2
S,124054,8.2,2
S,70626,9.3,2
M,95105,5.9,1
M,142966,8.4,1
L,30269,6.7,0
M,172669,9.4,1
S,129725,8.5,2
S,63167,8.7,2
S,258786,5.4,2
S,44253,8.5,2
S,130321,8.7,2
M,163239,9.0,1
S,88353,7.6,2
M,99421,6.4,1
S,92458,9.8,2
L,176930,6.9,0
S,87956,9.5,2
L,178060,7.7,0
L,274887,5.2,0
L,111752,8.3,0
L,58945,8.9,0
L,192129,9.3,0
M,111169,6.8,1
L,92985,6.4,0
S,96505,7.0,2
L,158342,6.4,0
L,93578,9.3,0
M,214274,8.0,1
M,178303,8.9,1
M,36007,6.0,1
S,171051,8.5,2
S,198950,9.2,2
M,124387,5.0,1
L,106704,5.7,0
L,149562,7.2,0
L,112666,7.2,0
S,102655,5.4,2
M,60391,6.9,1
S,93418,9.4,2
S,64099,5.1,2
L,170894,6.9,0
M,26067,7.1,1
L,87803,8.7,0
M,73822,5.2,1
M,92932,6.4,1
L,68084,8.9,0
M,207439,5.8,1
S,96026,9.4,2
M,59680,6.3,1
M,56599,7.5,1
M,76244,5.8,1
S,79160,9.4,2
L,60957,8.1,0
L,155548,6.7,0
L,123088,9.0,0
L,121682,5.7,0
L,169915,5.2,0
L,119381,8.6,0
M,133384,9.1,1
S,122154,6.7,2
S,66659,6.7,2
L,92410,8.7,0
S,81950,6.6,2
L,192330,6.7,0
M,194139,9.3,1
S,287100,7.0,2
S,192660,7.0,2
M,79472,5.5,1
L,118867,9.9,0
L,123406,9.1,0
S,122245,9.5,2
S,191922,6.0,2
L,68565,6.2,0
S,102495,9.7,2
L,69321,8.0,0
L,100703,7.8,0
L,87600,7.9,0
M,104439,5.1,1
M,114869,6.6,1
S,77038,9.9,2
S,115588,7.5,2
S,124933,6.4,2
L,105467,9.4,0
L,108242,9.8,0
S,92353,9.1,2
L,137894,8.3,0
L,80356,5.1,0
L,97471,9.8,0
M,157922,5.2,1
L,86054,5.3,0
L,133023,7.5,0
L,96262,6.4,0
L,33333,8.4,0
L,87092,9.0,0
M,146551,7.0,1
L,66231,5.5,0
L,145114,9.5,0
M,146269,5.6,1
L,125674,8.6,0
S,127447,7.2,2
M,61294,7.2,1
S,135156,8.2,2
L,67394,5.6,0
M,90125,6.7,1
L,136268,8.3,0
M,69814,7.0,1
S,295783,10.0,2
M,85810,7.2,1
S,197095,6.7,2
S,122788,9.2,2
S,124194,7.6,2
S,58846,5.3,2
M,106557,7.1,1
S,128421,7.1,2
L,117576,9.7,0
L,57593,6.9,0
S,212215,8.6,2
L,135399,9.2,0
L,166176,7.1,0
S,144034,9.7,2
L,61774,7.1,0
S,103881,5.4,2
L,59689,6.6,0
S,191160,6.8,2
S,89134,5.7,2
M,142040,6.1,1
S,67255,6.1,2
M,186135,9.8,1
M,53611,6.0,1
M,94103,8.2,1
L,87733,5.9,0
M,128376,8.7,1
L,85553,6.8,0
S,165398,9.7,2
S,111102,5.5,2
L,259032,9.6,0
S,64774,7.3,2
M,221161,6.8,1
L,240461,9.0,0
S,95043,9.3,2
S,39308,7.6,2
L,118281,7.8,0
M,107506,5.7,1
L,161533,8.0,0
M,106952,5.0,1
L,117619,7.2,0
L,164714,8.5,0
M,55967,5.3,1
S,48225,5.3,2
S,99314,7.0,2
S,61925,9.6,2
M,64161,7.1,1
L,59904,9.9,0
L,84843,7.5,0
M,116882,7.7,1
L,41992,6.6,0
L,83559,8.9,0
L,165796,6.8,0
S,27209,6.7,2
L,238785,9.7,0
S,36971,5.7,2
S,281022,7.0,2
S,69740,9.8,2
M,117773,6.3,1
S,149573,8.0,2
L,115785,5.0,0
S,155051,8.0,2
M,69683,5.3,1
S,63898,6.3,2
M,91901,7.8,1
S,59695,7.0,2
S,65038,8.5,2
M,86847,9.0,1
M,34236,5.6,1
L,160503,7.0,0
M,120317,9.6,1
L,79295,6.9,0
M,57136,6.7,1
M,109133,8.7,1
M,226278,9.2,1
S,67762,8.1,2
S,158626,5.6,2
M,35902,6.3,1
S,199630,6.4,2
L,34288,8.8,0
L,64165,5.9,0
L,68161,5.2,0
S,190540,5.1,2
S,145966,8.6,2
S,64339,6.7,2
L,72089,6.2,0
L,121917,9.3,0
M,62465,8.6,1
S,120168,9.7,2
S,74225,7.0,2
S,86630,5.3,2
S,45119,5.9,2
M,70424,5.1,1
S,124107,6.9,2
S,104599,9.0,2
M,130443,8.5,1
M,51380,7.2,1
S,55972,6.9,2
M,140112,6.3,1
M,77842,5.0,1
M,143720,6.9,1
L,93910,9.8,0
M,92622,8.6,1
S,207950,5.1,2
S,52390,8.7,2
S,72765,9.9,2
S,95125,6.3,2
S,86783,5.6,2
S,195942,9.8,2
S,88045,6.5,2
S,34080,6.4,2
L,159791,5.4,0
M,82207,6.4,1
M,121634,8.6,1
L,29142,5.3,0
L,62502,6.4,0
S,106016,9.0,2
S,223388,7.7,2
L,260456,6.3,0
S,122043,8.4,2
S,79246,8.8,2
L,200872,5.4,0
M,103261,10.0,1
S,56852,8.0,2
L,87803,7.5,0
L,63510,7.1,0
M,92068,6.3,1
S,75818,6.9,2
S,120141,7.6,2
S,77151,5.3,2
S,69108,6.2,2
L,209966,9.0,0
M,75780,9.9,1
L,59033,8.1,0
M,173659,7.4,1
S,218617,6.9,2
M,51900,8.4,1
S,83722,9.3,2
S,64831,5.5,2
M,80478,9.6,1
M,152682,7.8,1
M,73388,7.2,1
S,191472,9.3,2
M,111011,6.7,1
M,61781,8.5,1
M,194729,8.4,1
S,100526,7.6,2
L,92755,9.7,0
S,97289,5.1,2
L,153741,6.7,0
M,157987,9.1,1
M,120516,5.5,1
L,203853,7.2,0
M,142413,8.3,1
S,173201,8.9,2
S,204387,5.7,2
S,24626,6.7,2
S,30632,7.1,2
S,51880,8.9,2
M,105546,9.4,1
S,156352,7.5,2
S,82869,5.3,2
L,249284,6.4,0
S,143332,5.1,2
S,102445,8.9,2
S,95141,9.4,2
S,85527,9.9,2
L,84275,6.5,0
S,171765,6.2,2
L,47657,6.5,0
S,54748,7.4,2
S,47134,6.1,2
L,84635,5.6,0
L,84203,6.5,0
L,105870,5.4,0
M,66252,9.8,1
M,91263,7.7,1
M,69243,6.2,1
M,137522,6.8,1
L,266422,7.1,0
S,199823,6.6,2
M,69686,7.0,1
S,173317,8.7,2
S,181014,6.0,2
L,262405,8.8,0
M,109773,5.7,1
L,81338,7.2,0
M,147302,7.5,1
L,89314,9.3,0
L,131205,7.1,0
S,236960,9.1,2
M,70521,9.2,1
M,22718,6.6,1
L,302715,8.2,0
L,148771,9.1,0
M,168216,8.8,1
L,83184,8.2,0
L,98439,7.7,0
L,164239,8.3,0
L,96933,8.3,0
L,108451,9.0,0
S,63644,6.7,2
L,199800,6.2,0
L,158584,8.8,0
M,200639,6.2,1
M,76094,9.8,1
S,24147,9.5,2
M,50123,5.5,1
L,110573,5.2,0
M,108897,8.6,1
L,330519,5.8,0
S,64196,8.0,2
M,112869,5.9,1
M,64664,7.8,1
L,175674,6.4,0
L,95581,9.8,0
L,158682,6.5,0
M,145879,6.5,1
S,196139,9.4,2
L,334470,7.8,0
S,87626,6.5,2
S,98110,9.5,2
S,125951,7.2,2
M,86390,7.5,1
M,28282,5.6,1
M,145712,6.5,1
L,90645,8.3,0
M,82283,7.8,1
M,71045,5.9,1
L,62430,9.3,0
S,106555,7.8,2
L,71729,7.5,0
S,50504,9.4,2
M,113850,9.5,1
L,315569,8.0,0
L,235397,8.8,0
L,126375,9.7,0
M,64708,8.8,1
M,128518,7.7,1
M,103052,5.6,1
S,98700,8.9,2
L,36797,8.4,0
S,171574,8.9,2
M,156283,7.9,1
L,66972,8.7,0
M,122877,5.4,1
L,245072,7.8,0
S,43038,8.3,2
L,111598,8.2,0
L,251849,6.3,0
M,110989,7.8,1
S,127024,7.6,2
L,332546,8.8,0
M,133295,7.6,1
L,86259,6.3,0
M,110503,9.0,1
M,108797,8.4,1
L,184018,6.3,0
M,147794,9.6,1
S,71774,5.2,2
M,219834,6.1,1
M,186565,5.1,1
M,27602,6.1,1
S,57129,8.3,2
S,22217,9.9,2
S,67864,7.2,2
L,84278,9.5,0
M,116369,7.7,1
M,110779,6.2,1
S,285402,6.0,2
M,169619,9.2,1
S,119460,8.1,2
M,141162,8.8,1
S,125984,8.0,2
L,121116,8.7,0
L,116096,5.0,0
M,120313,8.8,1
L,136464,9.4,0
M,95934,9.7,1
S,85570,6.6,2
L,61645,5.6,0
S,83872,8.8,2
L,102899,5.4,0
S,71513,8.4,2
M,115012,5.2,1
S,47215,6.6,2
L,118372,5.0,0
L,147836,5.6,0
M,224535,6.8,1
M,138016,9.4,1
S,93538,9.3,2
S,120674,6.2,2
S,299206,8.1,2
L,128478,7.9,0
M,60265,6.6,1
S,279290,7.6,2
L,110511,9.4,0
S,108968,6.1,2
S,81290,6.4,2
S,191881,5.1,2
M,106589,6.9,1
L,97626,8.1,0
L,141618,5.2,0
L,95458,6.8,0
S,105315,6.3,2
S,71116,6.9,2
L,82679,8.7,0
S,177922,9.3,2
L,31465,6.1,0
L,114364,7.7,0
M,206549,8.0,1
M,112749,7.4,1
M,97146,7.3,1
S,35698,5.7,2
M,64209,6.1,1
L,108749,7.8,0
M,78664,9.1,1
S,72106,9.6,2
S,41945,5.6,2
S,135711,7.9,2
L,311228,5.7,0
S,80311,6.3,2
M,140434,8.8,1
S,242982,6.4,2
L,71755,8.7,0
L,31328,6.0,0
L,108210,8.1,0
M,127242,9.1,1
L,122440,9.4,0
M,163000,7.4,1
M,238582,7.3,1
M,56341,7.9,1
L,82286,7.2,0
M,206792,7.3,1
L,111725,5.9,0
L,256576,8.6,0
S,157172,7.4,2
L,38565,10.0,0
S,93643,8.2,2
L,349386,9.4,0
S,135479,6.1,2
S,18474,6.3,2
M,84485,8.1,1
L,108371,9.1,0
L,115972,9.2,0
M,107070,9.4,1
L,63084,5.0,0
L,152429,9.6,0
L,61740,7.1,0
S,135651,7.0,2
L,91734,7.9,0
L,178754,9.3,0
S,141292,7.3,2
S,63976,6.2,2
L,172992,7.0,0
L,274237,8.1,0
M,191469,6.7,1
L,203503,7.5,0
S,101614,7.3,2
M,72890,9.7,1
L,241369,9.2,0
M,80985,6.3,1
S,48693,8.9,2
M,120364,6.3,1
M,119327,7.8,1
S,52959,9.6,2
S,44848,8.8,2
L,279410,9.2,0
S,276943,8.8,2
M,190274,9.4,1
L,98262,5.3,0
L,70103,5.5,0
M,244222,6.5,1
S,98207,8.4,2
S,74097,9.1,2
M,57153,8.8,1
M,99157,9.2,1
S,104851,5.3,2
M,70704,5.8,1
M,86595,5.7,1
M,139992,8.9,1
S,69365,7.6,2
L,98050,7.0,0
M,20880,6.6,1
L,80608,5.4,0
L,121634,8.4,0
L,200363,7.7,0
S,65086,6.6,2
S,76722,9.2,2
M,136698,8.3,1
S,89233,9.4,2
S,51178,9.7,2
M,66263,9.3,1
S,173476,6.3,2
S,161253,9.0,2
L,261254,5.5,0
M,199726,6.1,1
L,155809,5.6,0
M,27270,9.8,1
S,123021,7.1,2
S,218828,9.3,2
M,96009,7.4,1
L,105293,8.0,0
S,140098,6.5,2
L,109453,9.4,0
S,135675,5.8,2
S,55854,8.4,2
S,95094,10.0,2
L,218586,5.6,0
S,49538,8.2,2
S,133909,7.6,2
M,48444,5.1,1
M,256902,8.3,1
M,57022,9.5,1
M,26272,7.7,1
S,191403,6.8,2
M,102609,9.7,1
M,86953,9.5,1
M,220260,9.6,1
S,129728,9.7,2
L,140854,6.5,0
L,247679,5.7,0
M,159898,7.7,1
M,119549,7.3,1
L,141626,8.3,0
L,83010,9.9,0
L,102708,7.6,0
L,108628,9.1,0
M,74902,8.0,1
S,87428,6.0,2
M,76047,6.2,1
S,260148,8.0,2
S,74496,6.9,2
S,79118,8.8,2
S,115756,7.4,2
S,86602,9.6,2
M,125719,7.2,1
S,18481,6.4,2
S,88351,5.5,2
L,40280,5.9,0
L,87759,6.2,0
L,140279,9.6,0
L,113020,9.3,0
M,213625,7.3,1
L,127115,9.0,0
S,53464,5.5,2
L,105947,7.7,0
L,389066,6.6,0
S,162534,6.9,2
M,67954,9.3,1
M,236172,6.6,1
L,235127,7.4,0
L,122654,7.1,0
S,205223,5.5,2
M,148358,6.6,1
L,220353,6.8,0
L,189506,7.0,0
M,69812,8.4,1
L,61754,9.9,0
S,87674,8.2,2
S,100642,7.8,2
S,179394,7.1,2
L,177616,7.7,0
L,31495,6.0,0
S,44106,7.4,2
S,60523,7.3,2
M,149499,9.0,1
L,99163,9.5,0
L,295991,6.2,0
L,136129,5.3,0
S,113701,7.4,2
S,81106,5.7,2
M,69980,7.7,1
M,326836,6.8,1
M,99357,6.6,1
L,147291,9.5,0
S,241227,7.5,2
L,75529,9.2,0
S,68543,8.8,2
S,69686,6.3,2
M,240290,8.2,1
M,152827,9.7,1
S,124396,6.3,2
M,246978,8.1,1
M,102797,7.0,1
S,67987,7.4,2
L,283056,7.7,0
L,362848,5.8,0
M,63275,9.9,1
S,61622,9.8,2
M,82457,9.0,1
S,71625,8.7,2
L,119422,9.7,0
S,54944,5.0,2
M,52068,6.3,1
L,34503,7.6,0
S,95396,5.9,2
S,143291,9.6,2
M,66180,6.1,1
M,142280,9.6,1
S,72824,6.5,2
M,91337,6.4,1
S,59812,9.5,2
M,94416,5.1,1
L,162702,5.4,0
L,208539,5.7,0
L,293805,7.4,0
L,109663,6.5,0
M,62003,8.1,1
S,110601,6.7,2
S,97802,8.1,2
S,31409,7.0,2
S,217049,5.7,2
L,113873,6.8,0
M,154501,8.3,1
S,65431,7.8,2
S,182995,8.5,2
S,69850,6.1,2
S,204758,7.5,2
M,118924,8.0,1
M,140720,8.4,1
S,83079,9.7,2
L,160182,8.2,0
M,64536,9.8,1
L,250363,9.1,0
L,45433,7.3,0
L,63135,5.4,0
S,72576,8.2,2
M,137937,8.4,1
L,137663,7.0,0
L,201971,7.5,0
M,49095,6.8,1
L,210286,8.8,0
M,196218,8.6,1
S,18616,5.4,2
L,118826,8.2,0
L,277649,9.6,0
S,67075,6.5,2
L,62913,5.3,0
S,95618,5.5,2
L,219644,8.8,0
L,183702,9.6,0
S,68877,5.8,2
M,130605,5.8,1
S,204630,6.7,2
S,52908,5.9,2
L,94508,8.7,0
L,129697,8.6,0
S,114261,7.1,2
L,66838,8.0,0
S,74558,8.9,2
L,77135,6.4,0
M,186851,9.9,1
M,77859,9.3,1
M,90139,8.2,1
L,149714,8.6,0
M,176198,8.8,1
M,228336,5.5,1
S,17942,8.8,2
L,140214,9.5,0
M,234802,8.3,1
M,54715,6.0,1
L,288436,8.3,0
S,77512,5.5,2
M,230817,8.9,1
S,126549,6.9,2
S,55058,6.1,2
S,123391,8.8,2
L,322051,9.6,0
L,37366,7.4,0
M,243682,7.7,1
L,159124,8.0,0
S,49586,9.9,2
L,307401,7.7,0
S,173982,7.4,2
M,143207,8.9,1
S,144621,6.9,2
M,80428,8.8,1
L,306456,9.5,0
M,123489,8.1,1
L,131962,8.6,0
L,115511,6.6,0
M,144101,5.2,1
L,187329,9.2,0
S,113840,9.2,2
M,246771,7.2,1
L,126469,8.6,0
S,23821,9.8,2
L,165461,9.1,0
L,24465,7.0,0
M,83518,5.1,1
S,172981,7.0,2
M,68862,6.0,1
S,126859,8.2,2
S,71219,7.2,2
L,125998,9.9,0
M,178944,7.6,1
M,147376,9.0,1
S,76399,9.2,2
M,136519,5.1,1
L,116176,5.3,0
L,114218,7.5,0
L,79786,8.5,0
S,102654,6.8,2
L,110047,7.8,0
S,43437,8.3,2
M,197171,5.1,1
L,174106,9.7,0
M,88358,7.1,1
M,93787,6.5,1
L,116502,9.2,0
S,35301,6.5,2
S,130851,8.2,2
M,122176,9.2,1
L,175333,9.0,0
M,113930,8.6,1
L,122929,8.3,0
M,188908,7.4,1
L,66033,9.1,0
M,148648,8.7,1
M,142225,9.9,1
M,163931,8.9,1
M,71392,5.7,1
S,111415,8.0,2
M,67040,8.1,1
L,336020,6.8,0
L,194195,7.2,0
L,110004,5.7,0
S,65717,8.5,2
L,80715,7.6,0
M,225112,6.0,1
L,206433,8.6,0
S,163201,9.2,2
S,210688,6.0,2
S,135482,5.9,2
M,80264,9.9,1
M,121140,5.9,1
M,210071,5.3,1
L,252427,7.6,0
M,211690,9.6,1
M,89052,6.4,1
M,105815,6.6,1
S,107540,9.3,2
M,95240,7.3,1
S,191684,8.8,2
M,59242,6.7,1
S,83529,6.5,2
M,139067,8.2,1
S,49440,7.1,2
M,18220,5.5,1
M,65418,5.7,1
M,157206,9.7,1
L,125227,8.5,0
M,99081,8.1,1
L,137965,6.3,0
L,79335,7.5,0
S,88458,6.2,2
S,122917,8.6,2
S,51646,6.9,2
S,105874,5.8,2
S,52597,7.7,2
S,90978,6.4,2
M,170390,6.9,1
M,104491,8.0,1
M,89899,5.4,1
L,81953,7.3,0
S,63919,7.0,2
L,251077,7.2,0
M,154431,7.3,1
S,84206,6.3,2
L,94103,8.2,0
M,172742,5.4,1
S,202350,8.1,2
M,220924,6.1,1
L,202063,8.7,0
L,156925,8.6,0
S,127958,9.7,2
M,88010,9.1,1
S,73299,7.4,2
L,38886,5.1,0
L,87404,8.5,0
S,50608,5.5,2
S,87958,7.9,2
M,65492,9.6,1
M,260160,9.1,1
M,70254,7.7,1
L,159037,6.7,0
S,117550,7.1,2
L,138817,9.7,0
L,233912,8.5,0
M,83523,8.7,1
M,49711,7.5,1
L,116921,8.1,0
L,213255,7.6,0
S,102306,6.0,2
L,86619,7.9,0
M,66607,9.9,1
M,103856,6.4,1
L,128302,9.9,0
L,99518,5.9,0
M,225083,7.0,1
S,76078,6.0,2
L,208198,6.8,0
S,115497,7.0,2
S,30191,6.8,2
S,122452,7.0,2
M,80064,7.6,1
S,156844,5.8,2
L,204204,6.1,0
L,33152,9.2,0
M,65768,6.3,1
M,73194,8.2,1
S,55370,8.3,2
M,210307,5.3,1
M,84436,7.3,1
S,54161,8.3,2
M,205169,5.7,1
M,38591,9.6,1
L,68630,6.6,0
S,43605,7.0,2
M,161575,9.9,1
M,45084,8.6,1
S,88847,5.1,2
L,273652,8.9,0
M,77815,8.1,1
S,71265,7.6,2
L,206399,9.0,0
L,199903,7.3,0
S,167578,9.6,2
M,154721,8.6,1
S,122754,5.5,2
M,68729,5.1,1
L,85966,9.4,0
L,131244,8.3,0
L,122218,8.8,0
S,79816,6.3,2
S,76709,8.4,2
S,53982,8.3,2
M,192615,9.4,1
L,145605,7.4,0
S,97274,9.0,2
S,244858,7.1,2
L,104413,6.8,0
L,213972,5.1,0
S,163739,8.2,2
S,54758,6.9,2
M,90479,9.7,1
L,159487,6.3,0
L,64591,6.5,0
M,186453,5.1,1
L,367782,8.6,0
L,122924,7.6,0
L,243749,6.4,0
S,78463,9.4,2
M,177410,9.4,1
M,85282,5.8,1
S,54574,9.1,2
M,99684,7.0,1
S,107913,9.3,2
L,110437,5.6,0
S,32139,7.2,2
M,78757,9.5,1
L,264042,9.1,0
L,208291,7.2,0
M,100038,6.8,1
L,77060,6.7,0
L,222150,6.1,0
S,163117,6.3,2
S,221296,7.2,2
M,75240,9.7,1
S,190468,6.0,2
L,229205,5.6,0
S,158082,6.2,2
L,158388,9.8,0
M,270701,9.5,1
M,106640,8.5,1
M,69424,7.0,1
L,93528,6.0,0
L,114025,8.2,0
S,91997,8.6,2
S,120244,7.3,2
L,132194,5.8,0
M,108571,7.8,1
M,75698,8.2,1
L,39365,8.1,0
L,183526,7.4,0
M,143337,5.2,1
M,63211,6.6,1
S,60718,9.2,2
L,93597,9.8,0
S,92670,5.5,2
M,52329,9.2,1
M,110402,5.9,1
L,79269,9.9,0
L,147090,7.2,0
S,95456,9.3,2
S,86713,9.6,2
L,267784,9.0,0
M,107929,9.1,1
M,187961,8.6,1
S,79425,6.3,2
M,69795,9.8,1
S,91415,6.0,2
L,69308,9.4,0
L,262289,9.0,0
L,117333,8.0,0
M,109771,5.0,1
L,150367,5.2,0
M,88240,9.8,1
M,158509,7.4,1
M,95690,9.4,1
S,65431,8.0,2
L,41112,8.7,0
M,59137,9.7,1
S,78995,5.2,2
S,48283,5.8,2
S,151012,9.2,2
S,225202,7.0,2
S,172242,6.8,2
S,99624,7.9,2
M,116417,6.9,1
S,181783,5.8,2
L,150971,7.3,0
S,94318,7.2,2
S,95368,7.0,2
M,190518,9.8,1
L,55407,7.2,0
S,21909,6.6,2
M,92434,9.3,1
S,161210,5.9,2
L,67818,6.6,0
M,93012,5.2,1
L,44243,7.3,0
L,73792,7.8,0
L,82816,5.1,0
L,153795,5.1,0
L,86614,8.6,0
L,75523,6.4,0
M,105311,8.6,1
S,49131,6.7,2
S,26483,8.1,2
S,107269,6.0,2
S,78026,6.5,2
L,98849,5.1,0
S,246511,8.6,2
M,108146,8.1,1
M,66740,5.0,1
L,253573,9.2,0
S,79168,6.4,2
L,139622,6.5,0
S,43943,7.5,2
S,162422,5.3,2
S,43406,9.5,2
L,95920,9.2,0
S,197698,5.8,2
L,173515,5.6,0
L,192426,8.3,0
L,212764,8.8,0
M,50136,5.1,1
S,199327,5.3,2
L,104098,7.5,0
S,89534,8.5,2
L,72126,9.5,0
S,120139,8.2,2
M,209827,5.5,1
M,63620,8.1,1
L,43464,8.6,0
L,81847,8.2,0
S,125011,7.0,2
L,253282,6.8,0
S,163715,8.5,2
S,71407,6.3,2
L,66634,9.5,0
M,160350,7.6,1
M,119141,7.7,1
L,92580,9.4,0
L,145627,5.3,0
M,213045,7.7,1
L,297403,5.2,0
S,69197,7.6,2
L,132689,6.0,0
S,83336,5.4,2
L,172090,8.8,0
M,24926,9.2,1
L,211550,5.6,0
S,104635,6.9,2
S,67458,5.5,2
L,137160,7.5,0
S,68285,9.8,2
S,74005,6.8,2
M,127491,7.8,1
S,64002,9.6,2
L,87641,8.9,0
S,54064,6.7,2
S,92164,9.1,2
L,303272,8.3,0
S,125114,9.5,2
M,54317,6.1,1
S,75401,8.8,2
L,125780,8.9,0
M,92433,5.2,1
L,64856,6.5,0
L,403493,5.5,0
L,68862,5.2,0
S,210010,7.5,2
L,123778,10.0,0
S,70793,8.0,2
S,135779,5.3,2
S,70351,7.8,2
L,168478,8.0,0
S,132893,9.3,2
L,277707,7.9,0
L,131380,10.0,0
S,104109,6.8,2
L,144897,5.7,0
S,234506,6.5,2
M,138684,7.5,1
S,91626,6.3,2
S,227796,6.8,2
M,237622,9.8,1
M,59553,5.6,1
S,75248,6.8,2
M,44563,7.9,1
M,186290,5.6,1
S,130662,6.7,2
S,202772,5.3,2
L,190276,5.8,0
S,99498,9.7,2
M,190361,7.6,1
M,62384,8.0,1
M,139626,8.7,1
S,76788,6.8,2
L,177449,8.5,0
L,61915,7.3,0
S,59769,8.3,2
M,102469,6.8,1
L,144818,6.3,0
L,151885,9.6,0
L,76782,5.3,0
M,76167,7.8,1
M,109222,8.3,1
L,112535,8.7,0
L,283415,5.2,0
M,75965,8.4,1
M,91675,8.9,1
S,142668,6.1,2
S,65229,7.5,2
S,80835,5.8,2
M,250293,7.5,1
L,162995,9.5,0
M,247822,8.5,1
L,168577,6.2,0
L,86183,6.4,0
M,95435,9.1,1
S,86159,5.1,2
L,30009,9.5,0
S,65632,5.5,2
L,161846,6.7,0
S,67413,5.2,2
S,95990,9.3,2
S,80350,6.5,2
L,135564,8.8,0
L,218274,5.3,0
L,79956,5.8,0
L,210360,7.1,0
M,203510,7.3,1
L,54946,6.2,0
M,301525,9.0,1
M,54730,6.1,1
M,70076,7.0,1
M,140236,9.3,1
S,76319,7.5,2
L,117897,6.0,0
M,67144,5.1,1
L,77616,6.9,0
L,141826,5.3,0
S,73463,6.1,2
M,109715,7.0,1
M,69994,5.8,1
S,117074,6.5,2
S,105296,8.6,2
S,165753,9.4,2
L,136546,6.2,0
M,61219,8.3,1
M,86631,7.0,1
M,226414,9.4,1
S,113616,6.0,2
L,191958,8.1,0
S,50163,8.6,2
L,337422,9.7,0
S,67566,6.5,2
M,59923,5.9,1
M,238139,9.9,1
L,231140,6.2,0
M,124660,6.9,1
L,147934,8.7,0
L,154109,9.6,0
L,182664,5.8,0
L,106779,7.7,0
S,76695,6.8,2
M,33529,7.6,1
L,92400,8.9,0
M,222418,9.3,1
L,86393,5.6,0
S,122637,9.0,2
L,190440,6.6,0
S,72783,9.5,2
S,191481,5.6,2
S,119141,8.7,2
M,61294,8.3,1
L,112748,6.8,0
M,69817,9.8,1
S,162528,9.5,2
L,80432,6.2,0
L,263161,6.4,0
L,70408,9.9,0
S,84533,6.5,2
L,94145,7.6,0
M,52193,8.1,1
M,153253,9.8,1
L,87192,9.7,0
S,214211,5.5,2
M,203264,5.2,1
M,172259,7.4,1
S,109363,7.9,2
S,50885,9.6,2
L,108450,7.0,0
L,57880,9.2,0
S,113212,8.9,2
L,161719,7.1,0
L,71629,5.5,0
L,257527,9.4,0
M,174720,6.4,1
L,163238,9.2,0
M,212985,8.8,1
S,115588,7.5,2
L,76351,7.4,0
S,127693,7.1,2
L,199789,7.5,0
M,60987,9.7,1
M,86536,9.6,1
L,96169,8.9,0
M,192529,6.7,1
L,100410,9.5,0
M,52644,6.1,1
S,141234,5.6,2
M,110559,9.0,1
L,217485,5.2,0
M,71252,6.6,1
S,53971,7.5,2
L,220263,5.9,0
M,277182,7.6,1
M,66175,5.4,1
L,87331,7.5,0
M,139322,9.3,1
M,111301,6.4,1
S,132825,5.1,2
M,169505,8.8,1
L,88530,9.5,0
S,127006,6.2,2
M,244361,6.4,1
L,74201,6.4,0
S,166881,5.9,2
L,28173,5.5,0
L,73010,8.0,0
L,102446,9.8,0
S,89214,5.2,2
L,203849,6.1,0
L,231925,9.3,0
L,135857,6.5,0
L,135341,7.7,0
L,131968,9.7,0
S,123858,5.5,2
M,348262,6.2,1
L,139444,5.5,0
S,149870,9.5,2
S,71964,9.7,2
L,27319,7.0,0
M,150456,9.0,1
L,305568,9.1,0
S,181656,5.0,2
L,83544,5.3,0
L,85383,8.0,0
L,118808,7.5,0
M,110158,9.2,1
M,68395,9.6,1
